datetime,month,hour,river_flow,rainfall,temperature,reservoir_level,power_output
2023-11-06 16:00:00,11,16,284.23,11.42,20.18,53.52,127.98
2023-11-06 17:00:00,11,17,256.51,21.3,16.6,64.53,141.7
2023-11-06 18:00:00,11,18,265.98,43.29,15.11,56.86,130.62
2023-11-06 19:00:00,11,19,280.88,16.48,15.25,55.79,132.82
2023-11-06 20:00:00,11,20,259.55,22.92,14.61,65.12,137.95
2023-11-06 21:00:00,11,21,273.84,19.64,15.47,55.58,128.77
2023-11-06 22:00:00,11,22,244.72,19.46,15.71,61.89,127.49
2023-11-06 23:00:00,11,23,287.62,26.78,20.84,57.56,138.33
2023-11-07 00:00:00,11,0,310.3,39.01,17.98,48.22,127.42
2023-11-07 01:00:00,11,1,330.84,29.56,17.35,62.39,165.74
2023-11-07 02:00:00,11,2,276.82,16.96,15.18,60.63,129.82
2023-11-07 03:00:00,11,3,290.76,52.53,17.79,50.45,128.27
2023-11-07 04:00:00,11,4,239.39,25.79,14.6,56.51,112.14
2023-11-07 05:00:00,11,5,305.05,19.23,17.33,50.97,131.72
2023-11-07 06:00:00,11,6,290.52,39.12,22.2,63.66,149.88
2023-11-07 07:00:00,11,7,265.32,20.31,19.4,66.94,154.41
2023-11-07 08:00:00,11,8,299.74,41.63,17.65,64.25,162.33
2023-11-07 09:00:00,11,9,269.91,16.29,19.47,64.95,145.27
2023-11-07 10:00:00,11,10,265.84,39.3,17.03,57.41,128.69
2023-11-07 11:00:00,11,11,284.51,27.01,16.47,62.73,140.12
2023-11-07 12:00:00,11,12,253.73,37.91,21.48,59.95,128.71
2023-11-07 13:00:00,11,13,295.43,44.02,15.79,60.93,157.52
2023-11-07 14:00:00,11,14,253.88,13.67,17.36,64.79,138.73
2023-11-07 15:00:00,11,15,254.0,37.76,18.68,65.88,140.46
2023-11-07 16:00:00,11,16,256.81,10.91,16.2,58.05,122.72
2023-11-07 17:00:00,11,17,290.19,14.53,19.37,52.96,133.57
2023-11-07 18:00:00,11,18,262.66,16.97,17.46,59.06,135.52
2023-11-07 19:00:00,11,19,248.04,30.04,19.4,58.9,119.67
2023-11-07 20:00:00,11,20,262.89,25.33,19.24,61.42,136.44
2023-11-07 21:00:00,11,21,274.36,23.33,17.59,64.16,147.95
2023-11-07 22:00:00,11,22,251.38,26.46,21.49,50.43,107.71
2023-11-07 23:00:00,11,23,251.97,30.91,16.74,56.65,115.15
2023-11-08 00:00:00,11,0,317.23,31.68,20.77,55.18,151.68
2023-11-08 01:00:00,11,1,257.79,35.94,20.42,66.25,145.24
2023-11-08 02:00:00,11,2,268.54,43.2,21.61,58.96,138.03
2023-11-08 03:00:00,11,3,267.66,24.79,18.42,57.44,122.61
2023-11-08 04:00:00,11,4,266.57,19.79,16.49,62.69,134.07
2023-11-08 05:00:00,11,5,287.43,31.14,22.23,57.03,146.99
2023-11-08 06:00:00,11,6,293.96,13.56,17.4,59.92,152.62
2023-11-08 07:00:00,11,7,268.88,18.21,16.44,69.07,150.78
2023-11-08 08:00:00,11,8,250.27,34.99,17.69,68.93,148.19
2023-11-08 09:00:00,11,9,300.49,23.76,16.11,57.96,142.9
2023-11-08 10:00:00,11,10,273.09,12.92,19.12,59.09,126.06
2023-11-08 11:00:00,11,11,309.61,10.1,16.86,56.9,136.41
2023-11-08 12:00:00,11,12,230.09,25.49,17.5,50.37,96.53
2023-11-08 13:00:00,11,13,278.91,36.42,20.01,65.18,159.39
2023-11-08 14:00:00,11,14,313.37,36.29,19.32,72.11,196.03
2023-11-08 15:00:00,11,15,267.93,26.11,18.1,57.78,135.4
2023-11-08 16:00:00,11,16,270.49,45.09,18.41,55.92,130.27
2023-11-08 17:00:00,11,17,280.91,23.95,18.1,58.64,138.93
2023-11-08 18:00:00,11,18,263.82,23.61,17.21,60.43,138.69
2023-11-08 19:00:00,11,19,268.76,0.67,18.07,54.32,111.68
2023-11-08 20:00:00,11,20,268.24,20.53,19.05,57.71,134.03
2023-11-08 21:00:00,11,21,262.45,33.52,17.82,65.07,136.81
2023-11-08 22:00:00,11,22,299.58,40.64,18.91,60.64,146.91
2023-11-08 23:00:00,11,23,284.22,16.7,16.4,66.35,160.73
2023-11-09 00:00:00,11,0,280.01,29.62,16.86,61.82,149.0
2023-11-09 01:00:00,11,1,291.17,35.47,16.6,54.56,129.41
2023-11-09 02:00:00,11,2,269.71,25.11,16.94,57.12,131.69
2023-11-09 03:00:00,11,3,259.52,2.17,20.65,61.24,135.34
2023-11-09 04:00:00,11,4,262.95,27.47,19.52,54.39,117.7
2023-11-09 05:00:00,11,5,275.04,32.61,15.92,53.74,124.01
2023-11-09 06:00:00,11,6,253.82,15.53,18.95,54.04,124.77
2023-11-09 07:00:00,11,7,264.99,22.46,17.29,62.58,136.87
2023-11-09 08:00:00,11,8,264.68,13.45,16.71,58.17,127.14
2023-11-09 09:00:00,11,9,317.49,0.7,15.1,65.91,175.25
2023-11-09 10:00:00,11,10,219.52,35.27,20.02,55.52,100.71
2023-11-09 11:00:00,11,11,271.41,24.96,15.34,47.71,111.93
2023-11-09 12:00:00,11,12,309.51,40.98,17.97,59.35,160.51
2023-11-09 13:00:00,11,13,277.44,33.57,16.18,68.24,156.63
2023-11-09 14:00:00,11,14,290.07,21.46,19.62,60.17,141.26
2023-11-09 15:00:00,11,15,277.0,24.17,17.4,53.14,132.61
2023-11-09 16:00:00,11,16,261.65,30.66,17.8,51.88,113.79
2023-11-09 17:00:00,11,17,230.16,34.67,17.87,65.99,118.12
2023-11-09 18:00:00,11,18,279.11,28.23,18.68,55.96,139.56
2023-11-09 19:00:00,11,19,259.49,36.06,18.1,67.71,152.14
2023-11-09 20:00:00,11,20,258.99,22.03,17.99,63.27,144.65
2023-11-09 21:00:00,11,21,265.02,15.03,17.03,56.15,131.26
2023-11-09 22:00:00,11,22,309.9,24.35,14.92,65.84,183.35
2023-11-09 23:00:00,11,23,323.1,27.05,15.83,55.38,144.02
2023-11-10 00:00:00,11,0,279.34,12.98,19.51,52.76,118.92
2023-11-10 01:00:00,11,1,265.7,11.63,17.46,55.67,120.87
2023-11-10 02:00:00,11,2,251.46,29.47,16.74,63.84,131.26
2023-11-10 03:00:00,11,3,284.37,20.94,15.26,65.69,156.38
2023-11-10 04:00:00,11,4,310.66,23.34,14.63,58.02,147.85
2023-11-10 05:00:00,11,5,270.05,21.4,16.67,50.66,108.13
2023-11-10 06:00:00,11,6,227.42,40.21,19.85,52.22,94.65
2023-11-10 07:00:00,11,7,288.4,37.62,16.96,54.66,129.98
2023-11-10 08:00:00,11,8,294.71,12.63,18.87,53.53,137.27
2023-11-10 09:00:00,11,9,243.28,19.67,16.87,61.33,121.53
2023-11-10 10:00:00,11,10,278.53,33.5,19.35,69.69,165.91
2023-11-10 11:00:00,11,11,284.02,31.02,17.37,63.98,144.92
2023-11-10 12:00:00,11,12,273.54,24.59,15.61,54.36,107.99
2023-11-10 13:00:00,11,13,259.18,13.62,17.53,56.53,121.5
2023-11-10 14:00:00,11,14,295.32,18.17,21.74,57.5,138.55
2023-11-10 15:00:00,11,15,266.93,19.83,21.65,61.95,133.47
2023-11-10 16:00:00,11,16,245.3,27.77,19.04,67.86,133.8
2023-11-10 17:00:00,11,17,234.01,42.04,17.8,57.66,108.98
2023-11-10 18:00:00,11,18,300.22,18.13,18.68,67.69,164.53
2023-11-10 19:00:00,11,19,287.33,14.74,18.71,70.52,164.48
2023-11-10 20:00:00,11,20,276.76,23.91,17.99,58.25,127.63
2023-11-10 21:00:00,11,21,266.19,35.32,18.95,58.12,118.36
2023-11-10 22:00:00,11,22,264.42,10.53,18.49,58.2,117.27
2023-11-10 23:00:00,11,23,253.49,39.54,17.44,60.31,139.79
2023-11-11 00:00:00,11,0,266.37,23.28,15.68,58.21,128.97
2023-11-11 01:00:00,11,1,232.6,17.66,17.15,64.42,132.57
2023-11-11 02:00:00,11,2,260.28,9.0,19.67,52.26,112.52
2023-11-11 03:00:00,11,3,268.78,32.07,18.01,57.33,127.76
2023-11-11 04:00:00,11,4,287.2,23.29,18.67,61.65,149.16
2023-11-11 05:00:00,11,5,274.2,26.71,17.51,64.35,150.33
2023-11-11 06:00:00,11,6,290.9,15.99,15.95,70.98,165.93
2023-11-11 07:00:00,11,7,301.98,21.81,17.59,53.55,132.96
2023-11-11 08:00:00,11,8,296.16,20.13,16.03,56.74,141.65
2023-11-11 09:00:00,11,9,284.41,23.99,15.9,48.67,105.75
2023-11-11 10:00:00,11,10,275.24,18.3,20.48,54.45,131.45
2023-11-11 11:00:00,11,11,255.38,9.66,17.23,51.16,114.25
2023-11-11 12:00:00,11,12,289.8,52.28,16.59,57.39,128.18
2023-11-11 13:00:00,11,13,308.59,11.37,21.31,58.86,147.06
2023-11-11 14:00:00,11,14,281.84,26.81,19.7,62.35,147.05
2023-11-11 15:00:00,11,15,313.35,7.28,17.33,58.51,157.08
2023-11-11 16:00:00,11,16,244.49,5.03,18.93,62.35,134.74
2023-11-11 17:00:00,11,17,251.92,25.98,17.6,60.57,124.05
2023-11-11 18:00:00,11,18,292.1,26.74,16.69,54.83,145.25
2023-11-11 19:00:00,11,19,280.29,37.61,19.02,51.57,120.28
2023-11-11 20:00:00,11,20,301.28,29.0,17.42,62.92,156.94
2023-11-11 21:00:00,11,21,274.69,23.5,18.22,68.23,159.1
2023-11-11 22:00:00,11,22,257.64,15.5,20.11,72.68,157.69
2023-11-11 23:00:00,11,23,270.73,39.99,19.89,64.68,147.28
2023-11-12 00:00:00,11,0,244.35,34.29,16.97,67.29,147.08
2023-11-12 01:00:00,11,1,252.43,12.54,19.04,62.31,132.39
2023-11-12 02:00:00,11,2,294.45,25.38,15.82,61.51,146.1
2023-11-12 03:00:00,11,3,292.46,26.44,18.97,60.56,143.47
2023-11-12 04:00:00,11,4,282.26,21.54,18.37,59.47,147.34
2023-11-12 05:00:00,11,5,240.58,32.72,18.83,63.04,129.87
2023-11-12 06:00:00,11,6,267.83,33.32,17.48,57.4,120.4
2023-11-12 07:00:00,11,7,250.5,23.1,22.24,59.26,115.76
2023-11-12 08:00:00,11,8,298.53,22.19,16.27,54.11,134.82
2023-11-12 09:00:00,11,9,263.33,39.99,20.01,62.37,140.04
2023-11-12 10:00:00,11,10,253.29,34.33,16.01,55.2,113.2
2023-11-12 11:00:00,11,11,275.6,25.72,19.08,60.17,129.87
2023-11-12 12:00:00,11,12,262.2,8.71,19.22,62.5,131.03
2023-11-12 13:00:00,11,13,304.67,28.44,18.18,62.93,168.1
2023-11-12 14:00:00,11,14,260.3,31.98,17.08,63.86,141.09
2023-11-12 15:00:00,11,15,247.02,2.55,18.35,58.93,126.39
2023-11-12 16:00:00,11,16,231.94,27.52,18.61,62.43,126.57
2023-11-12 17:00:00,11,17,274.38,20.83,21.65,57.57,128.58
2023-11-12 18:00:00,11,18,263.76,22.79,16.33,50.15,108.42
2023-11-12 19:00:00,11,19,246.42,15.93,16.96,62.65,127.9
2023-11-12 20:00:00,11,20,298.78,23.52,18.64,61.49,155.29
2023-11-12 21:00:00,11,21,288.34,38.92,17.56,65.07,161.89
2023-11-12 22:00:00,11,22,274.44,20.54,17.87,59.87,146.36
2023-11-12 23:00:00,11,23,302.29,34.66,20.21,51.98,135.1
2023-11-13 00:00:00,11,0,288.25,16.94,12.43,59.54,147.22
2023-11-13 01:00:00,11,1,258.54,32.59,16.88,64.43,148.54
2023-11-13 02:00:00,11,2,254.22,25.02,14.59,62.38,131.21
2023-11-13 03:00:00,11,3,291.36,28.52,15.68,59.27,149.93
2023-11-13 04:00:00,11,4,282.93,25.07,22.88,51.68,124.82
2023-11-13 05:00:00,11,5,278.39,31.42,19.27,54.87,130.45
2023-11-13 06:00:00,11,6,258.07,0.68,19.97,62.39,133.18
2023-11-13 07:00:00,11,7,287.16,10.8,17.91,51.67,116.76
2023-11-13 08:00:00,11,8,259.89,29.17,19.59,58.41,128.3
2023-11-13 09:00:00,11,9,272.96,4.56,14.54,60.19,138.75
2023-11-13 10:00:00,11,10,303.94,19.69,20.15,65.75,163.76
2023-11-13 11:00:00,11,11,261.78,24.46,16.43,63.07,137.2
2023-11-13 12:00:00,11,12,243.54,16.72,17.01,64.81,127.21
2023-11-13 13:00:00,11,13,253.95,18.08,19.08,61.51,125.88
2023-11-13 14:00:00,11,14,294.89,27.72,18.7,55.77,134.74
2023-11-13 15:00:00,11,15,280.09,35.09,18.24,56.93,126.33
2023-11-13 16:00:00,11,16,272.42,15.42,15.35,55.34,122.79
2023-11-13 17:00:00,11,17,264.82,19.25,18.27,62.95,142.58
2023-11-13 18:00:00,11,18,284.71,17.69,19.99,56.53,141.49
2023-11-13 19:00:00,11,19,258.02,0.79,17.01,58.03,135.23
2023-11-13 20:00:00,11,20,281.11,26.42,20.7,60.11,138.91
2023-11-13 21:00:00,11,21,260.37,34.35,16.33,68.21,154.09
2023-11-13 22:00:00,11,22,257.05,35.17,18.08,63.29,137.33
2023-11-13 23:00:00,11,23,262.25,16.29,21.14,56.14,121.57
2023-11-14 00:00:00,11,0,267.49,12.48,16.71,60.76,137.53
2023-11-14 01:00:00,11,1,274.02,25.22,20.18,68.26,161.47
2023-11-14 02:00:00,11,2,279.71,33.29,22.02,63.08,144.62
2023-11-14 03:00:00,11,3,201.23,26.55,18.41,52.01,84.66
2023-11-14 04:00:00,11,4,258.85,27.89,17.02,55.42,117.58
2023-11-14 05:00:00,11,5,267.17,36.42,16.53,55.04,119.48
2023-11-14 06:00:00,11,6,305.1,17.61,20.68,67.2,176.97
2023-11-14 07:00:00,11,7,253.4,22.8,20.63,66.28,136.23
2023-11-14 08:00:00,11,8,278.26,41.35,20.97,56.87,129.02
2023-11-14 09:00:00,11,9,304.9,23.03,18.01,56.77,145.88
2023-11-14 10:00:00,11,10,248.74,12.33,20.15,60.22,126.06
2023-11-14 11:00:00,11,11,282.88,18.31,17.97,60.37,140.36
2023-11-14 12:00:00,11,12,258.95,15.62,16.31,55.19,127.59
2023-11-14 13:00:00,11,13,264.91,28.57,20.32,58.75,126.63
2023-11-14 14:00:00,11,14,258.94,16.04,21.34,52.73,113.0
2023-11-14 15:00:00,11,15,260.36,27.71,16.03,66.36,134.44
2023-11-14 16:00:00,11,16,329.44,17.64,15.99,51.2,139.12
2023-11-14 17:00:00,11,17,291.89,3.77,18.15,51.14,117.86
2023-11-14 18:00:00,11,18,297.03,28.07,19.98,62.18,149.42
2023-11-14 19:00:00,11,19,284.84,26.48,15.8,53.82,118.04
2023-11-14 20:00:00,11,20,242.87,30.18,18.53,57.5,111.98
2023-11-14 21:00:00,11,21,282.9,18.27,16.89,60.32,141.91
2023-11-14 22:00:00,11,22,296.46,17.2,19.47,63.38,155.45
2023-11-14 23:00:00,11,23,257.93,29.01,16.48,58.89,124.59
2023-11-15 00:00:00,11,0,294.31,40.19,19.62,68.9,167.45
2023-11-15 01:00:00,11,1,289.09,25.11,17.76,60.0,142.1
2023-11-15 02:00:00,11,2,312.04,29.25,16.2,65.95,171.44
2023-11-15 03:00:00,11,3,266.64,21.78,18.2,61.39,135.95
2023-11-15 04:00:00,11,4,253.05,9.56,14.2,70.66,150.46
2023-11-15 05:00:00,11,5,267.77,34.67,16.95,65.29,144.78
2023-11-15 06:00:00,11,6,303.71,34.08,18.75,60.22,150.33
2023-11-15 07:00:00,11,7,238.43,32.11,14.53,63.14,129.43
2023-11-15 08:00:00,11,8,233.63,23.18,12.93,58.7,117.36
2023-11-15 09:00:00,11,9,276.79,30.97,13.39,58.65,135.19
2023-11-15 10:00:00,11,10,266.15,33.94,20.73,53.48,124.67
2023-11-15 11:00:00,11,11,275.15,41.2,17.92,55.96,128.8
2023-11-15 12:00:00,11,12,293.91,34.89,17.01,70.3,171.49
2023-11-15 13:00:00,11,13,263.95,25.64,19.96,53.98,118.46
2023-11-15 14:00:00,11,14,237.54,11.92,17.26,56.72,113.18
2023-11-15 15:00:00,11,15,315.89,26.56,18.61,59.53,152.22
2023-11-15 16:00:00,11,16,255.06,27.57,18.12,59.7,117.6
2023-11-15 17:00:00,11,17,253.82,32.09,17.13,61.92,132.46
2023-11-15 18:00:00,11,18,297.07,38.54,18.66,57.65,146.99
2023-11-15 19:00:00,11,19,267.31,24.05,19.62,62.23,133.7
2023-11-15 20:00:00,11,20,273.73,46.01,17.7,65.71,155.35
2023-11-15 21:00:00,11,21,284.66,7.41,17.15,66.33,149.22
2023-11-15 22:00:00,11,22,296.67,29.19,17.39,58.66,142.33
2023-11-15 23:00:00,11,23,268.33,17.01,13.48,63.06,149.62
2023-11-16 00:00:00,11,0,305.4,5.93,18.64,54.27,139.98
2023-11-16 01:00:00,11,1,232.28,22.98,15.65,56.39,107.71
2023-11-16 02:00:00,11,2,290.2,10.43,19.33,54.13,132.25
2023-11-16 03:00:00,11,3,258.21,23.39,17.89,59.77,134.67
2023-11-16 04:00:00,11,4,302.45,25.35,18.28,55.7,133.26
2023-11-16 05:00:00,11,5,277.84,36.19,19.47,52.4,127.98
2023-11-16 06:00:00,11,6,261.54,9.92,16.22,58.07,124.19
2023-11-16 07:00:00,11,7,288.26,34.08,18.81,51.36,126.99
2023-11-16 08:00:00,11,8,292.86,25.98,18.61,66.64,159.66
2023-11-16 09:00:00,11,9,287.84,35.29,17.7,57.21,145.74
2023-11-16 10:00:00,11,10,254.41,20.68,16.22,64.93,137.58
2023-11-16 11:00:00,11,11,265.32,11.68,19.26,57.54,120.65
2023-11-16 12:00:00,11,12,274.92,12.83,19.48,54.03,126.2
2023-11-16 13:00:00,11,13,274.17,12.08,18.3,65.88,157.12
2023-11-16 14:00:00,11,14,289.99,29.78,15.93,60.44,152.1
2023-11-16 15:00:00,11,15,234.7,39.77,17.02,69.43,136.36
2023-11-16 16:00:00,11,16,281.69,19.35,17.95,57.67,139.51
2023-11-16 17:00:00,11,17,269.2,31.29,19.45,57.78,127.58
2023-11-16 18:00:00,11,18,258.23,9.77,14.9,65.02,142.97
2023-11-16 19:00:00,11,19,260.15,26.8,16.94,65.06,142.94
2023-11-16 20:00:00,11,20,270.71,31.69,17.27,60.77,122.69
2023-11-16 21:00:00,11,21,202.98,10.52,17.91,76.68,124.77
2023-11-16 22:00:00,11,22,260.97,22.96,15.47,58.6,128.55
2023-11-16 23:00:00,11,23,257.48,32.16,17.64,53.65,116.02
2023-11-17 00:00:00,11,0,285.66,4.34,17.45,54.99,130.83
2023-11-17 01:00:00,11,1,258.89,38.35,16.0,58.63,127.01
2023-11-17 02:00:00,11,2,270.7,28.54,17.84,67.59,158.61
2023-11-17 03:00:00,11,3,305.85,32.17,16.99,59.07,152.41
2023-11-17 04:00:00,11,4,294.89,20.87,19.06,67.83,155.13
2023-11-17 05:00:00,11,5,293.05,7.77,16.3,62.17,161.66
2023-11-17 06:00:00,11,6,265.0,30.34,18.25,65.42,135.02
2023-11-17 07:00:00,11,7,285.86,24.17,16.46,61.94,152.42
2023-11-17 08:00:00,11,8,270.32,25.32,16.87,61.9,131.7
2023-11-17 09:00:00,11,9,271.08,35.88,18.67,63.76,151.25
2023-11-17 10:00:00,11,10,283.19,32.62,18.54,57.17,133.6
2023-11-17 11:00:00,11,11,263.06,44.21,17.24,57.22,127.44
2023-11-17 12:00:00,11,12,304.86,26.54,17.53,61.75,147.04
2023-11-17 13:00:00,11,13,271.8,18.09,15.16,69.71,161.63
2023-11-17 14:00:00,11,14,287.37,23.12,20.88,52.3,127.39
2023-11-17 15:00:00,11,15,304.11,29.16,19.45,49.85,129.51
2023-11-17 16:00:00,11,16,295.63,35.16,19.37,58.68,149.41
2023-11-17 17:00:00,11,17,246.82,10.33,14.88,65.15,134.99
2023-11-17 18:00:00,11,18,283.9,25.09,16.88,60.26,141.59
2023-11-17 19:00:00,11,19,292.01,41.1,17.4,54.15,127.81
2023-11-17 20:00:00,11,20,292.84,22.6,14.21,60.4,145.26
2023-11-17 21:00:00,11,21,252.73,34.31,19.85,51.34,114.22
2023-11-17 22:00:00,11,22,261.86,29.93,20.98,63.14,133.69
2023-11-17 23:00:00,11,23,294.89,34.56,22.2,58.45,134.52
2023-11-18 00:00:00,11,0,259.76,16.9,15.98,59.59,124.14
2023-11-18 01:00:00,11,1,269.01,16.95,18.31,62.14,142.41
2023-11-18 02:00:00,11,2,306.52,25.2,20.72,61.03,154.47
2023-11-18 03:00:00,11,3,274.04,9.68,17.56,57.29,133.95
2023-11-18 04:00:00,11,4,260.46,22.3,16.94,65.17,131.54
2023-11-18 05:00:00,11,5,257.45,27.53,14.34,63.98,122.44
2023-11-18 06:00:00,11,6,281.65,42.85,20.34,51.13,121.4
2023-11-18 07:00:00,11,7,248.34,29.03,18.03,58.85,126.89
2023-11-18 08:00:00,11,8,270.05,31.25,16.61,54.6,114.39
2023-11-18 09:00:00,11,9,281.66,36.64,18.64,53.66,128.66
2023-11-18 10:00:00,11,10,300.98,15.35,18.38,62.68,163.25
2023-11-18 11:00:00,11,11,288.35,23.35,18.41,57.9,139.2
2023-11-18 12:00:00,11,12,260.72,49.25,17.64,59.29,133.39
2023-11-18 13:00:00,11,13,298.57,24.21,21.32,56.65,141.99
2023-11-18 14:00:00,11,14,269.01,36.16,17.8,61.85,137.43
2023-11-18 15:00:00,11,15,250.29,34.64,21.31,63.39,136.4
2023-11-18 16:00:00,11,16,271.56,10.22,19.2,70.85,170.0
2023-11-18 17:00:00,11,17,303.76,28.1,18.77,59.1,146.89
2023-11-18 18:00:00,11,18,278.3,26.47,17.85,52.76,121.99
2023-11-18 19:00:00,11,19,275.25,28.3,20.02,57.48,126.97
2023-11-18 20:00:00,11,20,307.74,17.46,18.3,64.24,165.61
2023-11-18 21:00:00,11,21,246.37,13.83,16.21,56.14,114.54
2023-11-18 22:00:00,11,22,249.29,20.24,16.14,52.59,115.11
2023-11-18 23:00:00,11,23,242.68,24.02,18.92,56.24,120.91
2023-11-19 00:00:00,11,0,282.45,36.85,16.26,57.33,138.97
2023-11-19 01:00:00,11,1,278.33,43.17,17.95,54.59,131.92
2023-11-19 02:00:00,11,2,305.85,38.97,20.19,61.09,152.27
2023-11-19 03:00:00,11,3,279.87,33.6,18.68,59.6,134.32
2023-11-19 04:00:00,11,4,266.92,14.96,16.63,63.95,144.51
2023-11-19 05:00:00,11,5,275.04,20.91,20.89,57.77,132.59
2023-11-19 06:00:00,11,6,277.35,27.1,19.17,62.79,155.21
2023-11-19 07:00:00,11,7,241.56,18.68,20.11,57.54,106.29
2023-11-19 08:00:00,11,8,329.21,30.77,13.54,54.35,152.3
2023-11-19 09:00:00,11,9,285.4,32.2,18.73,57.28,139.34
2023-11-19 10:00:00,11,10,279.2,30.36,19.76,51.91,117.04
2023-11-19 11:00:00,11,11,287.3,35.25,21.47,68.94,160.32
2023-11-19 12:00:00,11,12,289.19,15.95,15.14,60.71,144.71
2023-11-19 13:00:00,11,13,272.19,34.33,20.48,56.02,118.94
2023-11-19 14:00:00,11,14,262.38,18.04,21.36,58.11,134.42
2023-11-19 15:00:00,11,15,286.99,15.59,14.04,47.75,127.77
2023-11-19 16:00:00,11,16,282.71,30.32,19.03,67.17,156.65
2023-11-19 17:00:00,11,17,258.8,37.16,19.31,66.68,140.71
2023-11-19 18:00:00,11,18,303.38,29.88,17.42,60.54,146.59
2023-11-19 19:00:00,11,19,280.87,25.21,17.09,61.6,138.78
2023-11-19 20:00:00,11,20,289.6,28.1,19.41,53.66,126.63
2023-11-19 21:00:00,11,21,302.84,26.36,16.84,54.03,142.47
2023-11-19 22:00:00,11,22,275.44,13.74,17.64,51.51,134.28
2023-11-19 23:00:00,11,23,281.34,12.57,19.7,59.19,135.25
2023-11-20 00:00:00,11,0,291.2,24.21,21.58,65.31,154.06
2023-11-20 01:00:00,11,1,260.5,25.8,19.15,58.08,120.33
2023-11-20 02:00:00,11,2,276.08,25.11,18.34,61.74,144.38
2023-11-20 03:00:00,11,3,277.51,31.76,17.04,64.89,151.89
2023-11-20 04:00:00,11,4,255.88,22.85,16.05,51.88,111.2
2023-11-20 05:00:00,11,5,321.35,30.63,20.29,69.23,183.28
2023-11-20 06:00:00,11,6,246.85,23.55,17.76,65.79,142.21
2023-11-20 07:00:00,11,7,249.04,43.23,20.37,62.57,133.75
2023-11-20 08:00:00,11,8,301.28,25.81,17.41,64.62,165.95
2023-11-20 09:00:00,11,9,289.27,48.41,16.77,64.86,158.28
2023-11-20 10:00:00,11,10,254.48,28.52,18.91,61.46,129.48
2023-11-20 11:00:00,11,11,287.15,22.86,17.92,67.14,157.19
2023-11-20 12:00:00,11,12,304.36,16.01,15.66,57.74,149.13
2023-11-20 13:00:00,11,13,274.39,10.57,21.71,62.31,144.68
2023-11-20 14:00:00,11,14,326.98,15.09,16.82,66.61,184.44
2023-11-20 15:00:00,11,15,240.52,16.2,19.93,46.54,85.52
2023-11-20 16:00:00,11,16,288.88,28.95,19.76,62.19,151.5
2023-11-20 17:00:00,11,17,298.33,19.74,15.55,63.62,156.73
2023-11-20 18:00:00,11,18,292.83,26.87,16.07,51.46,121.25
2023-11-20 19:00:00,11,19,270.91,37.82,17.47,61.41,142.37
2023-11-20 20:00:00,11,20,269.19,24.12,16.34,56.03,126.66
2023-11-20 21:00:00,11,21,283.88,45.79,21.52,61.98,158.5
2023-11-20 22:00:00,11,22,291.32,13.24,17.67,59.53,147.02
2023-11-20 23:00:00,11,23,287.05,23.49,19.85,55.27,130.8
2023-11-21 00:00:00,11,0,295.8,19.61,19.1,65.55,161.14
2023-11-21 01:00:00,11,1,254.62,34.37,18.6,57.91,117.09
2023-11-21 02:00:00,11,2,270.44,2.6,18.15,61.35,144.5
2023-11-21 03:00:00,11,3,256.2,10.57,20.55,66.57,143.79
2023-11-21 04:00:00,11,4,267.28,23.93,16.42,55.42,125.17
2023-11-21 05:00:00,11,5,295.3,40.51,21.52,60.04,142.52
2023-11-21 06:00:00,11,6,277.16,27.26,15.5,57.52,136.84
2023-11-21 07:00:00,11,7,327.14,11.48,19.63,58.64,155.28
2023-11-21 08:00:00,11,8,278.87,13.03,15.26,70.78,161.82
2023-11-21 09:00:00,11,9,276.19,41.73,17.44,62.28,144.07
2023-11-21 10:00:00,11,10,277.12,18.79,18.26,61.57,139.37
2023-11-21 11:00:00,11,11,262.24,15.57,17.1,62.62,132.97
2023-11-21 12:00:00,11,12,273.84,39.77,17.71,62.15,141.67
2023-11-21 13:00:00,11,13,297.56,35.11,15.3,50.87,131.27
2023-11-21 14:00:00,11,14,277.28,37.74,16.1,71.48,169.75
2023-11-21 15:00:00,11,15,259.13,15.5,19.07,52.68,117.36
2023-11-21 16:00:00,11,16,256.5,9.75,18.13,68.66,149.29
2023-11-21 17:00:00,11,17,266.0,26.33,16.69,63.09,137.56
2023-11-21 18:00:00,11,18,276.48,28.35,20.72,60.9,146.01
2023-11-21 19:00:00,11,19,298.87,28.65,15.63,58.47,137.04
2023-11-21 20:00:00,11,20,248.19,39.78,17.35,73.03,153.3
2023-11-21 21:00:00,11,21,268.6,7.66,17.06,63.02,145.36
2023-11-21 22:00:00,11,22,277.89,33.6,19.3,60.09,138.78
2023-11-21 23:00:00,11,23,238.33,14.03,18.17,57.32,110.31
2023-11-22 00:00:00,11,0,258.33,33.56,17.86,56.72,122.0
2023-11-22 01:00:00,11,1,261.4,20.25,14.38,60.25,127.55
2023-11-22 02:00:00,11,2,259.08,16.86,19.8,55.35,122.14
2023-11-22 03:00:00,11,3,278.84,18.9,17.64,63.4,152.14
2023-11-22 04:00:00,11,4,271.79,10.54,18.3,56.77,130.9
2023-11-22 05:00:00,11,5,263.89,25.4,16.57,65.02,145.02
2023-11-22 06:00:00,11,6,283.56,17.27,16.26,64.91,157.29
2023-11-22 07:00:00,11,7,309.46,32.86,21.07,59.72,158.49
2023-11-22 08:00:00,11,8,307.79,31.4,14.53,62.9,157.54
